Name,Location,Price,Area,Rooms,Interior,City,price,Property_type
Flat IJburglaan,1087 BS Amsterdam (IJburg-West),2300,49,1,2,Amsterdam,2300,Apartment
Flat President Allendelaan,1068 VM Amsterdam (Osdorp-Oost),3200,95,4,1,Amsterdam,3200,Apartment
Flat H. Diesveldsingel,1060 RL Amsterdam (De Aker),2250,80,3,1,Amsterdam,2250,Apartment
Flat Bestevâerstraat,1056 HN Amsterdam (Geuzenbuurt),3900,135,5,2,Amsterdam,3900,Apartment
Flat Van Baerlestraat,1071 BD Amsterdam (Museumkwartier),2800,71,3,1,Amsterdam,2800,Apartment
Flat Reguliersgracht,1017 LS Amsterdam (Grachtengordel-Zuid),4500,130,4,1,Amsterdam,4500,Apartment
Flat Osdorpplein 936,1068 TD Amsterdam (Osdorp-Oost),1550,47,2,1,Amsterdam,1550,Apartment
Flat Churchill-laan,1078 EX Amsterdam (Scheldebuurt),2650,87,4,1,Amsterdam,2650,Apartment
Flat Banstraat 55 2,1071 JX Amsterdam (Museumkwartier),2600,75,2,2,Amsterdam,2600,Apartment
Studio Gustav Mahlerlaan,1082 MK Amsterdam (Zuidas),1750,40,1,1,Amsterdam,1750,Studio
Flat Tweede Helmersstraat 81 1,1054 CE Amsterdam (Helmersbuurt),2750,65,3,2,Amsterdam,2750,Apartment
Flat Pieter Cornelisz. Hooftstraat,1071 BS Amsterdam (Museumkwartier),2800,75,3,1,Amsterdam,2800,Apartment
Flat Warmondstraat,1058 KV Amsterdam (Hoofddorppleinbuurt),2850,90,3,2,Amsterdam,2850,Apartment
Flat Carolina MacGillavrylaan 304,1098 XB Amsterdam (Middenmeer),1495,74,3,1,Amsterdam,1495,Apartment
Flat Zeeburgerdijk,1094 AG Amsterdam (Indische Buurt-West),2900,104,4,2,Amsterdam,2900,Apartment
Flat Van Tuyll van Serooskerkenweg 29 H,1076 JB Amsterdam (Stadionbuurt),3500,86,3,2,Amsterdam,3500,Apartment
Flat Singel,1012 VH Amsterdam (Burgwallen-Nieuwe Zijde),3400,130,4,1,Amsterdam,3400,Apartment
Flat Keizersgracht 61 B,1015 CE Amsterdam (Grachtengordel-West),3500,85,2,2,Amsterdam,3500,Apartment
Flat Bijlmerdreef,1102 AC Amsterdam (Amsterdamse Poort e.o.),8000,144,7,2,Amsterdam,8000,Apartment
Flat Dapperstraat,1093 BW Amsterdam (Dapperbuurt),2150,57,2,1,Amsterdam,2150,Apartment
Flat Lauriergracht 37 G,1016 RG Amsterdam (Jordaan),6500,186,3,1,Amsterdam,6500,Apartment
Flat Biesboschstraat 28 H,1078 MT Amsterdam (Scheldebuurt),3500,88,3,1,Amsterdam,3500,Apartment
Flat Keizersgracht 138 F,1015 CW Amsterdam (Grachtengordel-West),3650,115,4,1,Amsterdam,3650,Apartment
Flat Admiralengracht,1057 GE Amsterdam (Chassébuurt),2500,91,3,1,Amsterdam,2500,Apartment
Flat Oudeschans 68 D,1011 LD Amsterdam (Nieuwmarkt/Lastage),1950,73,2,1,Amsterdam,1950,Apartment
Flat Willem Baerdesenstraat,1067 XX Amsterdam (Geuzenveld),4000,85,5,2,Amsterdam,4000,Apartment
Flat Aalbersestraat 110,1067 GH Amsterdam (Geuzenveld),1650,63,4,1,Amsterdam,1650,Apartment
Flat Sint Willibrordusstraat 107 A,1073 VB Amsterdam (Nieuwe Pijp),3400,100,4,1,Amsterdam,3400,Apartment
Flat Rubensstraat,1077 MK Amsterdam (Apollobuurt),5500,132,4,1,Amsterdam,5500,Apartment
Flat Nieuwe Spiegelstraat 48,1017 DG Amsterdam (Grachtengordel-Zuid),2750,70,3,2,Amsterdam,2750,Apartment
Flat Jacob van Lennepstraat,1053 HC Amsterdam (Van Lennepbuurt),3000,112,3,1,Amsterdam,3000,Apartment
Flat Mr. P.N. Arntzeniusweg 51,1098 GL Amsterdam (Middenmeer),2550,94,4,1,Amsterdam,2550,Apartment
Flat Pascalstraat 4 1,1098 PB Amsterdam (Middenmeer),2650,95,4,1,Amsterdam,2650,Apartment
Flat Eef Kamerbeekstraat,1095 MP Amsterdam (Zeeburgereiland/Bovendiep),2450,85,3,2,Amsterdam,2450,Apartment
Flat Rozenstraat,1016 NN Amsterdam (Jordaan),3750,73,3,2,Amsterdam,3750,Apartment
Flat Runstraat 15 B,1016 GJ Amsterdam (Grachtengordel-West),2975,85,2,2,Amsterdam,2975,Apartment
Flat Hoofdweg,1057 DK Amsterdam (Hoofdweg e.o.),1950,54,2,2,Amsterdam,1950,Apartment
Flat Kruysweerstraat,1096 GN Amsterdam (Omval/Overamstel),3250,96,3,2,Amsterdam,3250,Apartment
Flat Nieuwe Herengracht,1011 SK Amsterdam (Nieuwmarkt/Lastage),2950,80,4,1,Amsterdam,2950,Apartment
Flat Elzenhagensingel 300,1022 LA Amsterdam (Elzenhagen),2629,83,4,1,Amsterdam,2629,Apartment
Flat Elzenhagensingel 152,1022 LA Amsterdam (Elzenhagen),1973,68,2,1,Amsterdam,1973,Apartment
Flat Elzenhagensingel 176,1022 LA Amsterdam (Elzenhagen),1678,50,2,1,Amsterdam,1678,Apartment
Flat De Wittenkade,1051 AM Amsterdam (Staatsliedenbuurt),2500,71,3,1,Amsterdam,2500,Apartment
Flat Pieter Aertszstraat 115 2,1074 VP Amsterdam (Nieuwe Pijp),2100,43,3,1,Amsterdam,2100,Apartment
Flat Bloemstraat,1016 LB Amsterdam (Jordaan),2800,68,3,2,Amsterdam,2800,Apartment
Flat Ruysdaelstraat,1071 XE Amsterdam (Museumkwartier),3500,130,4,1,Amsterdam,3500,Apartment
Flat Keizersgracht,1015 CD Amsterdam (Grachtengordel-West),2950,77,2,2,Amsterdam,2950,Apartment
Flat Nieuwe Herengracht 129 H,1011 SE Amsterdam (Nieuwmarkt/Lastage),2950,79,3,1,Amsterdam,2950,Apartment
Flat Willem Parelstraat 408,1018 KZ Amsterdam (Oostelijke Eilanden/Kadijken),1975,61,2,1,Amsterdam,1975,Apartment
Flat Vechtstraat 7 D,1078 RE Amsterdam (IJselbuurt),2695,78,3,1,Amsterdam,2695,Apartment
Flat ms. van Riemsdijkweg 56,1033 RD Amsterdam (Noordelijke IJ-oevers-West),1900,50,2,1,Amsterdam,1900,Apartment
Flat Oostenburgermiddenstraat 72,1018 LC Amsterdam (Oostelijke Eilanden/Kadijken),2250,75,3,1,Amsterdam,2250,Apartment
Flat Nieuwezijds Voorburgwal,1012 RK Amsterdam (Burgwallen-Nieuwe Zijde),3625,94,3,2,Amsterdam,3625,Apartment
Flat Van Oldenbarneveldtstraat,1052 KG Amsterdam (Frederik Hendrikbuurt),3999,110,4,1,Amsterdam,3999,Apartment
Flat Keizersgracht,1017 EE Amsterdam (Grachtengordel-Zuid),3500,70,2,1,Amsterdam,3500,Apartment
Flat Wijnand Nuijenstraat,1061 WB Amsterdam (Overtoomse Veld),2525,77,3,2,Amsterdam,2525,Apartment
Flat Sausalitolaan,1031 KE Amsterdam (Noordelijke IJ-oevers-West),2500,67,2,1,Amsterdam,2500,Apartment
Flat Arent Janszoon Ernststraat 863 D,1082 LN Amsterdam (Buitenveldert-West),2980,76,3,1,Amsterdam,2980,Apartment
Flat Binnen Brouwersstraat,1013 EE Amsterdam (Haarlemmerbuurt),2800,82,3,1,Amsterdam,2800,Apartment
Flat Cruquiusweg,1019 AG Amsterdam (Oostelijk Havengebied),3000,75,2,2,Amsterdam,3000,Apartment
Flat Amstelkade 25 B,1078 AD Amsterdam (IJselbuurt),2595,64,3,1,Amsterdam,2595,Apartment
Flat Bundlaan 236,1031 KA Amsterdam (Noordelijke IJ-oevers-West),2800,80,3,1,Amsterdam,2800,Apartment
Flat Nieuwezijds Voorburgwal,1012 RD Amsterdam (Burgwallen-Nieuwe Zijde),2350,80,2,2,Amsterdam,2350,Apartment
Flat Groetstraat 201,1024 VE Amsterdam (Waterlandpleinbuurt),2750,80,4,1,Amsterdam,2750,Apartment
Flat Govert Flinckstraat,1072 EP Amsterdam (Oude Pijp),3000,108,3,1,Amsterdam,3000,Apartment
Flat Carolina MacGillavrylaan,1098 XB Amsterdam (Middenmeer),2425,66,2,1,Amsterdam,2425,Apartment
Flat Lijnbaansgracht 265 3,1017 RL Amsterdam (De Weteringschans),2500,105,3,1,Amsterdam,2500,Apartment
Flat Ton de Leeuwstraat 18,1011 DE Amsterdam (Nieuwmarkt/Lastage),7500,158,4,1,Amsterdam,7500,Apartment
Flat IJburglaan,1087 BS Amsterdam (IJburg-West),2450,63,3,2,Amsterdam,2450,Apartment
Flat Rooseveltlaan,1078 NX Amsterdam (Scheldebuurt),4100,120,4,2,Amsterdam,4100,Apartment
Flat Stadhouderskade,1072 AA Amsterdam (Oude Pijp),7500,140,3,2,Amsterdam,7500,Apartment
Flat Minervaplein,1077 TP Amsterdam (Apollobuurt),2950,110,3,1,Amsterdam,2950,Apartment
Flat Lijnbaansgracht,1016 VX Amsterdam (Jordaan),4000,150,3,2,Amsterdam,4000,Apartment
Flat Churchill-laan,1078 GA Amsterdam (Scheldebuurt),2900,85,4,1,Amsterdam,2900,Apartment
Flat Ruysdaelstraat,1071 WX Amsterdam (Museumkwartier),2600,70,4,1,Amsterdam,2600,Apartment
Flat Purperhoedenveem 80,1019 HM Amsterdam (Oostelijk Havengebied),3285,153,4,1,Amsterdam,3285,Apartment
Flat Pieter van der Werfstraat,1067 EM Amsterdam (Geuzenveld),2490,86,3,2,Amsterdam,2490,Apartment
House Wallestein,1081 BC Amsterdam (Buitenveldert-West),6500,250,7,2,Amsterdam,6500,House
Flat Tweede Hugo de Grootstraat 28 G,1052 LD Amsterdam (Frederik Hendrikbuurt),2750,60,3,2,Amsterdam,2750,Apartment
Flat John Blankensteinstraat 139 D,1095 MB Amsterdam (Zeeburgereiland/Bovendiep),1600,36,1,1,Amsterdam,1600,Apartment
Flat Berenstraat,1016 GH Amsterdam (Grachtengordel-West),2500,60,3,1,Amsterdam,2500,Apartment
Flat Frans van Mierisstraat 69 2,1071 RL Amsterdam (Museumkwartier),5850,169,6,1,Amsterdam,5850,Apartment
Flat Blankenstraat,1018 RX Amsterdam (Oostelijke Eilanden/Kadijken),2600,59,3,0,Amsterdam,2600,Apartment
Flat Aalsmeerweg,1059 AE Amsterdam (Hoofddorppleinbuurt),2495,75,3,1,Amsterdam,2495,Apartment
Flat Krijn Taconiskade,1087 HW Amsterdam (IJburg-Zuid),3450,74,3,1,Amsterdam,3450,Apartment
Flat Surinameplein 24 H,1058 GP Amsterdam (Westindische Buurt),2749,68,4,1,Amsterdam,2749,Apartment
Flat Ottho Heldringstraat,1066 AZ Amsterdam (Slotervaart-Zuid),2750,104,3,2,Amsterdam,2750,Apartment
House Fraunhoferstraat,1098 LS Amsterdam (Middenmeer),2799,107,4,2,Amsterdam,2799,House
Flat Amstelveenseweg 920 C,1081 JN Amsterdam (Buitenveldert-West),2750,76,3,1,Amsterdam,2750,Apartment
House Tegelarijpad,1107 SH Amsterdam (Reigersbos),2500,105,5,1,Amsterdam,2500,House
Flat Waalstraat 127 2,1079 DV Amsterdam (Rijnbuurt),2500,65,3,2,Amsterdam,2500,Apartment
Flat Van Baerlestraat,1071 AM Amsterdam (Museumkwartier),5950,187,4,1,Amsterdam,5950,Apartment
Flat Borssenburgplein,1078 TZ Amsterdam (IJselbuurt),4000,160,4,2,Amsterdam,4000,Apartment
Flat Marnixstraat,1015 VD Amsterdam (Jordaan),4300,133,4,2,Amsterdam,4300,Apartment
Flat Slotermeerlaan 18 A,1064 HB Amsterdam (Slotermeer-Zuidoost),2600,132,3,2,Amsterdam,2600,Apartment
Flat Okeghemstraat,1075 PJ Amsterdam (Willemspark),2950,65,2,1,Amsterdam,2950,Apartment
Flat Oudezijds Voorburgwal,1012 EH Amsterdam (Burgwallen-Oude Zijde),2395,85,2,2,Amsterdam,2395,Apartment
Flat Narva-eiland,1014 ZJ Amsterdam (Houthavens),3250,125,4,1,Amsterdam,3250,Apartment
Flat Van Alphenstraat,1053 WE Amsterdam (Bellamybuurt),2950,60,3,1,Amsterdam,2950,Apartment
Flat Schinkelkade,1075 VK Amsterdam (Schinkelbuurt),2450,50,2,2,Amsterdam,2450,Apartment
Flat Korte Prinsengracht,1013 GR Amsterdam (Haarlemmerbuurt),2500,60,2,1,Amsterdam,2500,Apartment
Flat Barajasweg,1043 CP Amsterdam (Sloterdijk Nieuw-West),2300,75,2,1,Amsterdam,2300,Apartment
Flat Gustav Mahlerlaan 529 D,1082 MK Amsterdam (Zuidas),7000,123,3,1,Amsterdam,7000,Apartment
Flat Gustav Mahlerplein 249,1082 MS Amsterdam (Zuidas),6950,155,4,1,Amsterdam,6950,Apartment
Flat Haparandaweg,1013 BD Amsterdam (Houthavens),4450,166,5,2,Amsterdam,4450,Apartment
Flat Prinsengracht 485 C,1016 HP Amsterdam (Grachtengordel-West),4200,117,4,2,Amsterdam,4200,Apartment
Flat Ladogameerhof 258,1060 RG Amsterdam (De Aker),2000,92,3,2,Amsterdam,2000,Apartment
Flat Lucellestraat 11 2,1055 HS Amsterdam (Landlust),2250,60,3,1,Amsterdam,2250,Apartment
Flat Langswater,1069 TR Amsterdam (De Punt),3100,70,4,1,Amsterdam,3100,Apartment
Flat Tweede Helmersstraat 81 3,1054 CE Amsterdam (Helmersbuurt),3500,110,4,1,Amsterdam,3500,Apartment
Flat Bijlmerplein 858 H 5,1102 ME Amsterdam (Amsterdamse Poort e.o.),2100,78,3,1,Amsterdam,2100,Apartment
Flat Beethovenstraat 73 C,1077 HP Amsterdam (Apollobuurt),3250,110,4,1,Amsterdam,3250,Apartment
Flat Kwintsheulstraat,1062 ED Amsterdam (Westlandgracht),2795,95,3,2,Amsterdam,2795,Apartment
Flat Ecuplein,1060 RN Amsterdam (De Aker),2450,90,3,1,Amsterdam,2450,Apartment
Flat Rooseveltlaan 45 3,1079 AC Amsterdam (Scheldebuurt),3000,110,4,1,Amsterdam,3000,Apartment
Flat Eerste Sweelinckstraat 9 3,1073 CK Amsterdam (Oude Pijp),3750,115,3,2,Amsterdam,3750,Apartment
Flat Zoutsteeg 16,1012 LX Amsterdam (Burgwallen-Nieuwe Zijde),2650,90,4,1,Amsterdam,2650,Apartment
Flat Nassaukade 307 2,1053 LP Amsterdam (Da Costabuurt),2750,78,3,1,Amsterdam,2750,Apartment
Flat Middenweg,1097 VB Amsterdam (Betondorp),1850,48,3,2,Amsterdam,1850,Apartment
House Kerstomaatplantsoen,1104 VE Amsterdam (K-buurt),2200,107,4,1,Amsterdam,2200,House
Flat Watteaustraat 29 1,1077 ZK Amsterdam (Apollobuurt),3250,113,3,1,Amsterdam,3250,Apartment
Flat Rijnstraat,1079 HH Amsterdam (Rijnbuurt),2495,65,3,1,Amsterdam,2495,Apartment
Flat Merwedeplein,1078 NG Amsterdam (Scheldebuurt),2900,84,4,1,Amsterdam,2900,Apartment
Flat Derde Helmersstraat,1054 BH Amsterdam (Helmersbuurt),2950,45,2,2,Amsterdam,2950,Apartment
Flat Derde Helmersstraat,1054 BH Amsterdam (Helmersbuurt),3400,60,3,2,Amsterdam,3400,Apartment
Studio Dennenrodepad,1102 MV Amsterdam (Amsterdamse Poort e.o.),679,23,1,0,Amsterdam,679,Studio
Flat Cruquiusweg,1019 AG Amsterdam (Oostelijk Havengebied),2725,81,3,1,Amsterdam,2725,Apartment
Flat Leimuidenstraat 45 1,1059 EG Amsterdam (Hoofddorppleinbuurt),2650,51,3,1,Amsterdam,2650,Apartment
Flat Cruquiusweg 101 D,1019 AG Amsterdam (Oostelijk Havengebied),2950,103,4,2,Amsterdam,2950,Apartment
Flat Weteringschans 213 E,1017 XG Amsterdam (De Weteringschans),4250,130,4,1,Amsterdam,4250,Apartment
Flat Radarweg,1043 NV Amsterdam (Sloterdijk Nieuw-West),2500,70,3,1,Amsterdam,2500,Apartment
Flat Lia Doranastraat 17,1031 HK Amsterdam (Noordelijke IJ-oevers-West),2025,86,3,1,Amsterdam,2025,Apartment
Flat Koningin Wilhelminaplein,1062 KS Amsterdam (Westlandgracht),1886,90,3,1,Amsterdam,1886,Apartment
Flat Zocherstraat 1 1,1054 LP Amsterdam (Overtoomse Sluis),3500,93,3,1,Amsterdam,3500,Apartment
Flat Sportstraat 18 A 2,1076 TW Amsterdam (Stadionbuurt),2300,55,2,2,Amsterdam,2300,Apartment
Flat Jan van Galenstraat 138 E,1056 CG Amsterdam (Landlust),1890,97,3,1,Amsterdam,1890,Apartment
Flat Prinsengracht,1016 HK Amsterdam (Grachtengordel-West),3000,86,3,1,Amsterdam,3000,Apartment
Flat C. van Eesterenlaan 372,1019 KE Amsterdam (Oostelijk Havengebied),2800,92,3,1,Amsterdam,2800,Apartment
Flat Spuistraat,1012 VP Amsterdam (Burgwallen-Nieuwe Zijde),2550,65,3,2,Amsterdam,2550,Apartment
Flat Grasweg,1031 HX Amsterdam (Noordelijke IJ-oevers-West),2695,88,3,1,Amsterdam,2695,Apartment
Flat Postjesweg,1062 JN Amsterdam (Overtoomse Veld),1185,43,2,2,Amsterdam,1185,Apartment
Flat Buikslotermeerplein,1025 XL Amsterdam (Buikslotermeer),1125,52,2,1,Amsterdam,1125,Apartment
Flat Prins Hendrikkade,1012 TK Amsterdam (Burgwallen-Nieuwe Zijde),2700,79,3,2,Amsterdam,2700,Apartment
Flat Hemonystraat,1074 BL Amsterdam (Oude Pijp),2695,75,3,2,Amsterdam,2695,Apartment
Flat Mechelensingel,1066 PA Amsterdam (Sloten/Nieuw-Sloten),2700,108,4,2,Amsterdam,2700,Apartment
Flat Bercylaan 517,1031 KP Amsterdam (Noordelijke IJ-oevers-West),2470,80,3,1,Amsterdam,2470,Apartment
Flat Hoofdweg 230 2,1057 DG Amsterdam (Hoofdweg e.o.),2100,58,3,1,Amsterdam,2100,Apartment
Flat Nickeriestraat 46 1,1058 VZ Amsterdam (Westindische Buurt),2450,50,3,1,Amsterdam,2450,Apartment
Flat Leidsekade,1017 PM Amsterdam (De Weteringschans),2975,80,2,1,Amsterdam,2975,Apartment
Flat Nassaukade 37 H,1052 CL Amsterdam (Staatsliedenbuurt),2550,84,2,1,Amsterdam,2550,Apartment
Flat Eurokade 37 C,1060 RZ Amsterdam (De Aker),2100,57,3,2,Amsterdam,2100,Apartment
Flat Eurokade 37 B,1060 RZ Amsterdam (De Aker),2250,67,4,2,Amsterdam,2250,Apartment
Flat Haarlemmerweg,1014 BL Amsterdam (Sloterdijk-West),1925,64,3,1,Amsterdam,1925,Apartment
Flat Piet Gijzenbrugstraat,1059 XE Amsterdam (Hoofddorppleinbuurt),3000,76,3,2,Amsterdam,3000,Apartment
Flat Lutonhof,1043 EG Amsterdam (Sloterdijk Nieuw-West),2350,70,3,2,Amsterdam,2350,Apartment
Flat Bijlmerdreef 258,1102 AB Amsterdam (Amsterdamse Poort e.o.),2300,90,3,1,Amsterdam,2300,Apartment
Flat Hugo de Grootkade,1052 LW Amsterdam (Frederik Hendrikbuurt),2900,72,3,1,Amsterdam,2900,Apartment
Flat Van Baerlestraat,1071 AM Amsterdam (Museumkwartier),3250,81,3,2,Amsterdam,3250,Apartment
Flat Van Eeghenstraat,1071 GJ Amsterdam (Museumkwartier),3350,78,3,1,Amsterdam,3350,Apartment
Flat Mendelhof,1098 TN Amsterdam (Middenmeer),2800,95,4,2,Amsterdam,2800,Apartment
Flat Dintelstraat,1078 VS Amsterdam (Scheldebuurt),2990,73,3,2,Amsterdam,2990,Apartment
Flat Ter Hooge 1 3,1082 CJ Amsterdam (Buitenveldert-West),1154,79,4,2,Amsterdam,1154,Apartment
Flat Boomstraat 13 A,1015 LA Amsterdam (Jordaan),3500,90,3,2,Amsterdam,3500,Apartment
Flat Zaanstraat,1013 SC Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),1995,87,3,1,Amsterdam,1995,Apartment
Flat Vinkenstraat,1013 JM Amsterdam (Haarlemmerbuurt),2725,57,3,1,Amsterdam,2725,Apartment
Flat Vijzelgracht,1017 HN Amsterdam (De Weteringschans),4250,135,5,2,Amsterdam,4250,Apartment
House Alhambralaan,1064 NW Amsterdam (Slotervaart-Noord),2750,110,5,1,Amsterdam,2750,House
Flat Balistraat 113 1,1094 JH Amsterdam (Indische Buurt-West),2100,46,2,1,Amsterdam,2100,Apartment
Flat Looiersgracht,1016 VT Amsterdam (Jordaan),4100,125,3,2,Amsterdam,4100,Apartment
Flat Staringplein,1054 VK Amsterdam (Overtoomse Sluis),2500,64,3,1,Amsterdam,2500,Apartment
Flat Rustenburgerstraat,1072 HH Amsterdam (Nieuwe Pijp),3250,65,3,2,Amsterdam,3250,Apartment
Flat Bessemerstraat,1097 AM Amsterdam (Frankendael),2250,49,2,2,Amsterdam,2250,Apartment
Flat Marnixstraat,1016 XV Amsterdam (Jordaan),2800,96,2,1,Amsterdam,2800,Apartment
Flat Westerdok,1013 BH Amsterdam (Haarlemmerbuurt),2250,58,2,2,Amsterdam,2250,Apartment
Flat Brouwersgracht,1013 HB Amsterdam (Haarlemmerbuurt),2400,60,2,2,Amsterdam,2400,Apartment
Flat Oostelijke Handelskade,1019 DN Amsterdam (Oostelijk Havengebied),3150,100,3,2,Amsterdam,3150,Apartment
Flat Keizersgracht 590 D,1017 EN Amsterdam (Grachtengordel-Zuid),3800,103,2,2,Amsterdam,3800,Apartment
Flat Raamstraat,1016 XL Amsterdam (Jordaan),2950,62,3,1,Amsterdam,2950,Apartment
Flat Willem de Zwijgerlaan,1055 PV Amsterdam (Landlust),2850,138,4,2,Amsterdam,2850,Apartment
House Krasseurstraat,1033 DJ Amsterdam (Tuindorp Oostzaan),2500,122,5,2,Amsterdam,2500,House
Flat Oosterpark 39 C,1092 AL Amsterdam (Oosterparkbuurt),3000,70,3,2,Amsterdam,3000,Apartment
Flat Pieter Cornelisz. Hooftstraat,1071 CG Amsterdam (Museumkwartier),4250,75,3,2,Amsterdam,4250,Apartment
Flat Bilderdijkstraat,1053 KL Amsterdam (Da Costabuurt),2750,72,3,1,Amsterdam,2750,Apartment
Flat Ferdinant Spitstraat 79,1069 KB Amsterdam (Osdorp-Midden),2850,135,5,1,Amsterdam,2850,Apartment
Flat John Blankensteinstraat,1095 MB Amsterdam (Zeeburgereiland/Bovendiep),3000,122,4,2,Amsterdam,3000,Apartment
Flat Savelsbos,1025 BE Amsterdam (Buikslotermeer),2145,77,4,2,Amsterdam,2145,Apartment
Flat Oostenburgervoorstraat,1018 MR Amsterdam (Oostelijke Eilanden/Kadijken),2500,65,2,1,Amsterdam,2500,Apartment
Flat Amerbos,1025 ZW Amsterdam (Buikslotermeer),2000,80,3,1,Amsterdam,2000,Apartment
Flat Grasweg 360,1031 HX Amsterdam (Noordelijke IJ-oevers-West),1850,38,1,2,Amsterdam,1850,Apartment
Flat Jan Pieter Heijestraat,1053 GM Amsterdam (Van Lennepbuurt),2450,58,3,2,Amsterdam,2450,Apartment
Flat Van der Palmkade 114,1051 RH Amsterdam (Staatsliedenbuurt),2800,102,3,1,Amsterdam,2800,Apartment
House Raamgracht,1011 KH Amsterdam (Nieuwmarkt/Lastage),9910,250,5,0,Amsterdam,9910,House
Flat Van Spilbergenstraat 130 3,1057 RN Amsterdam (Hoofdweg e.o.),2325,50,3,1,Amsterdam,2325,Apartment
Flat Joos Banckersplantsoen,1056 LC Amsterdam (Landlust),3100,102,4,2,Amsterdam,3100,Apartment
Flat Kanaalstraat,1054 XC Amsterdam (Overtoomse Sluis),3500,130,3,1,Amsterdam,3500,Apartment
Flat Ben van Meerendonkstraat,1087 LE Amsterdam (IJburg-Zuid),3000,110,4,2,Amsterdam,3000,Apartment
Flat Haarlemmerweg,1014 BL Amsterdam (Sloterdijk-West),2450,64,3,1,Amsterdam,2450,Apartment
Flat Carolina MacGillavrylaan,1098 XB Amsterdam (Middenmeer),2400,70,2,2,Amsterdam,2400,Apartment
Flat Leidsekade,1016 CW Amsterdam (Jordaan),2950,90,3,1,Amsterdam,2950,Apartment
Flat Schierstins,1082 TJ Amsterdam (Buitenveldert-West),2350,63,3,2,Amsterdam,2350,Apartment
Flat Nieuwmarkt,1012 CR Amsterdam (Burgwallen-Oude Zijde),2750,48,3,1,Amsterdam,2750,Apartment
House Van Boshuizenstraat,1082 AR Amsterdam (Buitenveldert-Oost),4915,173,6,1,Amsterdam,4915,House
Flat De Lairessestraat 90 3R,1071 PJ Amsterdam (Museumkwartier),12000,208,5,2,Amsterdam,12000,Apartment
Flat Van Spilbergenstraat 120 H,1057 RN Amsterdam (Hoofdweg e.o.),2295,50,3,1,Amsterdam,2295,Apartment
Flat Stadionkade 131 3,1076 BS Amsterdam (Stadionbuurt),2195,70,3,0,Amsterdam,2195,Apartment
Flat Van Boshuizenstraat 399,1082 AP Amsterdam (Buitenveldert-Oost),2585,67,3,2,Amsterdam,2585,Apartment
Flat Ophemerthof,1106 VT Amsterdam (Holendrecht),2200,84,4,1,Amsterdam,2200,Apartment
Room Cornelis van Alkemadestraat,1065 AA Amsterdam (Slotervaart-Noord),1453,30,1,2,Amsterdam,1453,Room
Flat Krommertstraat,1056 TS Amsterdam (Geuzenbuurt),2100,33,2,1,Amsterdam,2100,Apartment
Flat Glitterstraat,1103 SK Amsterdam (Geerdinkhof/Kantershof),2250,95,3,2,Amsterdam,2250,Apartment
Flat Van Spilbergenstraat,1057 RC Amsterdam (Hoofdweg e.o.),2750,49,4,1,Amsterdam,2750,Apartment
Flat Barbusselaan,1102 TZ Amsterdam (Venserpolder),2368,79,4,2,Amsterdam,2368,Apartment
House Vossiusstraat 55,1071 AK Amsterdam (Museumkwartier),20000,425,9,1,Amsterdam,20000,House
Flat Da Costakade,1053 WL Amsterdam (Da Costabuurt),3700,96,4,1,Amsterdam,3700,Apartment
Flat Werkhovenstraat,1107 KD Amsterdam (Gein),2550,107,5,2,Amsterdam,2550,Apartment
Flat Curaçaostraat,1058 CA Amsterdam (Westindische Buurt),3250,107,5,1,Amsterdam,3250,Apartment
Flat Bloemgracht,1015 TH Amsterdam (Jordaan),3100,75,3,2,Amsterdam,3100,Apartment
Flat Kaasjeskruidstraat,1032 LS Amsterdam (Noordelijke IJ-oevers-West),2450,56,2,2,Amsterdam,2450,Apartment
Flat Beethovenstraat,1077 HK Amsterdam (Apollobuurt),4500,160,5,1,Amsterdam,4500,Apartment
Flat Nieuwe Prinsengracht,1018 VR Amsterdam (Weesperbuurt/Plantage),4250,73,3,2,Amsterdam,4250,Apartment
Flat Haarlemmerweg 277,1051 NW Amsterdam (Centrale Markt),3250,100,5,1,Amsterdam,3250,Apartment
Flat Van Boshuizenstraat,1082 AZ Amsterdam (Buitenveldert-West),2700,120,4,2,Amsterdam,2700,Apartment
Flat Haringvlietstraat,1078 JX Amsterdam (Scheldebuurt),2500,88,3,2,Amsterdam,2500,Apartment
Flat Hoendiepstraat,1079 LW Amsterdam (Rijnbuurt),2850,86,4,1,Amsterdam,2850,Apartment
Flat Celebesstraat,1094 EM Amsterdam (Indische Buurt-West),2000,65,2,2,Amsterdam,2000,Apartment
Flat IJdoornlaan 58 H 3,1024 KV Amsterdam (Waterlandpleinbuurt),1660,116,4,1,Amsterdam,1660,Apartment
Flat Haarlemmerweg,1014 BL Amsterdam (Sloterdijk-West),1850,64,3,1,Amsterdam,1850,Apartment
Flat Haarlemmerweg,1014 BL Amsterdam (Sloterdijk-West),3075,67,3,1,Amsterdam,3075,Apartment
Flat Marco Polostraat,1057 WT Amsterdam (Hoofdweg e.o.),2900,90,3,1,Amsterdam,2900,Apartment
House Oudeschans,1011 LD Amsterdam (Nieuwmarkt/Lastage),3500,100,4,2,Amsterdam,3500,House
Flat Van Breestraat 195 1,1071 ZN Amsterdam (Museumkwartier),3600,84,4,2,Amsterdam,3600,Apartment
